재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	entity00251400_udf_CF_202531095222799OfAdjustmentsForGainLossOnDisposalOfInvestmentsInSubsidiariesJointVenturesAndAssociates	                     관계기업투자자산처분손실	-234,123,945	0	-2,753,317,060
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForGainLossOnDisposalsPropertyPlantAndEquipment	                  유형자산처분손익	-5,229,349	-3,154,381	-3,320,074
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForGainsOnDisposalsOfPropertyPlantAndEquipment	                     유형자산처분이익	1,671	11,697	136,494
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForLossesOnDisposalsOfPropertyPlantAndEquipment	                     유형자산처분손실의 조정	5,231,020	3,166,078	3,456,568
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForGainsLossesOnChangeInFairValueOfDerivatives	                  파생상품평가손익	-4,933,400,517	-98,004,677	-2,282,390,720
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForGainsOnChangeInFairValueOfDerivatives	                     파생상품평가이익	162,575,672,431	27,842,946,308	54,122,921,460
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForLossesOnChangeInFairValueOfDerivatives	                     파생상품평가손실 조정	167,509,072,948	27,940,950,985	56,405,312,180
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForIncomeTaxExpense	                  법인세비용 조정	1,124,655,702	11,261,692,868	22,593,050,475
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForInterestExpense	                  이자비용에 대한 조정	149,454,631,065	85,747,763,972	53,784,277,986
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForInterestIncome	                  이자수익에 대한 조정	230,811,874,714	151,187,336,850	89,090,617,631
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForProvisions	                  충당부채의 조정	357,253,008	13,621,415,786	9,311,349,484
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForExpenseOfProvisions	                     충당부채전입액	357,253,008	13,621,415,786	9,311,349,484
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForExpenseOfOtherProvisions	                        기타충당부채전입액	372,078,941	13,530,376,434	9,275,315,104
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForExpenseOfProvisionForDecommissioningRestorationAndRehabilitationCosts	                        복구충당부채전입액 조정	-14,825,933	91,039,352	36,034,380
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod	                  지분법손익	-1,058,029,755	-505,975,610	1,894,212,884
