재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_CashFlowsFromUsedInFinancingActivities	         재무활동순현금흐름	833,030,167,258	102,704,193,360	-80,483,306,327
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_ProceedsFromPaidinCapitalIncrease	            유상증자			49,802,531,000
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities	            리스부채의 감소	3,517,882,717	3,042,590,840	2,707,838,127
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProceedsFromBorrowingsClassifiedAsFinancingActivities	            차입금의 증가	393,969,661,775	675,000,000,000	3,833,030,000,000
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProceedsFromIssueOfBondsNotesAndDebentures	            사채의 발행	3,225,587,888,200	2,325,746,784,200	1,487,422,000,800
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_RepaymentsOfBondsNotesAndDebentures	            사채의 상환	2,210,000,000,000	2,160,000,000,000	1,640,000,000,000
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_RepaymentsOfBorrowingsClassifiedAsFinancingActivities	            차입금의 상환	525,000,000,000	735,000,000,000	3,808,030,000,000
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_CashFlowsFromUsedInInvestingActivities	         투자활동순현금흐름	-78,529,072,998	-69,473,423,294	-117,941,934,853
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_DecreaseInGuaranteeDeposits	            임차보증금의 감소	14,922,613,000	17,396,187,800	11,649,270,000
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_IncreaseInGuaranteeDeposits	            임차보증금의 증가	18,853,555,000	23,205,610,314	13,952,205,000
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_ProceedsFromSalesOfFairValueFinancialAsset	            당기손익-공정가치금융자산의 처분	32,829,215,523	18,622,552,050	9,845,144,709
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_PurchaseOfFairValueFinancialAsset	            당기손익-공정가치금융자산의 취득	45,235,915,846	66,556,462,823	78,989,682,492
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_CashAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities	            대여금의 증가	1,120,000,000	1,877,000,000	2,700,149,000
